id,type,createdAt,caption,hashtags,themes,summary,sourceFile,sourcePath
followers_1.json-0.27421540054528815,post,2026-01-07T05:34:26.000Z,"pmcwatch","","identity","pmcwatch",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5282067679960061,post,2026-01-06T02:49:42.000Z,"funny_clipsdaily_","","identity","funny_clipsdaily_",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.20197319367178523,post,2026-01-05T22:36:40.000Z,"dystortland","","identity","dystortland",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.401969173186707,post,2026-01-05T19:46:15.000Z,"raindropoffical","","identity","raindropoffical",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.05371443581657509,post,2026-01-05T14:59:05.000Z,"d.belk3","","identity","d.belk3",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5214900889680176,post,2026-01-03T16:13:13.000Z,"meggsovereasy_","","identity","meggsovereasy_",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9234687556314869,post,2026-01-03T02:13:14.000Z,"bobbiel27","","identity","bobbiel27",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5936137429071673,post,2026-01-01T01:51:43.000Z,"portlandextrovert","","identity","portlandextrovert",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.0527163105463031,post,2025-12-31T19:16:26.000Z,"ai_botix","","identity","ai_botix",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.47291599381521765,post,2025-12-31T03:25:47.000Z,"maineblackcappedchickadee","","identity","maineblackcappedchickadee",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.06568198127098257,post,2025-12-29T15:39:36.000Z,"jointhearme","","identity","jointhearme",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.4114072325469771,post,2025-12-28T18:03:29.000Z,"mrskateschmidt","","identity","mrskateschmidt",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9604235349090191,post,2025-12-25T23:09:22.000Z,"vibeauramasterhealer","","identity","vibeauramasterhealer",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.1848171594898389,post,2025-12-25T16:41:14.000Z,"timboslice6689","","identity","timboslice6689",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.4136857629807644,post,2025-12-24T15:34:25.000Z,"lada.lush","","identity","lada.lush",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.18308119867499473,post,2025-12-24T09:18:27.000Z,"luigi_scarcelli_official_","","identity","luigi_scarcelli_official_",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.11997930405768331,post,2025-12-24T05:45:50.000Z,"taylordesignsolutions","","identity","taylordesignsolutions",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9611029356643843,post,2025-12-23T20:42:09.000Z,"senecaraymond","","identity","senecaraymond",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.09089255331661139,post,2025-12-17T20:58:55.000Z,"erkakane","","identity","erkakane",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7058334751047572,post,2025-12-17T12:14:40.000Z,"thaushalter","","identity","thaushalter",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9636540810013383,post,2025-12-14T15:38:39.000Z,"kenyahallmusic","","identity","kenyahallmusic",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8694701923926687,post,2025-12-14T14:40:44.000Z,"ms.desi.popins","","identity","ms.desi.popins",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5563131153122425,post,2025-12-12T19:10:28.000Z,"womenwhoneeddonuts","","identity","womenwhoneeddonuts",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5987910971551267,post,2025-12-11T12:52:29.000Z,"eatsandtinyfeats","","identity","eatsandtinyfeats",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.04263116967201985,post,2025-12-11T03:57:34.000Z,"joe_cyr_audio","","identity","joe_cyr_audio",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.29893562735407975,post,2025-12-11T01:39:19.000Z,"13_scotland_rd","","identity","13_scotland_rd",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.35991956028278205,post,2025-12-10T16:33:48.000Z,"maineafroyoga","","identity","maineafroyoga",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9269932498789195,post,2025-12-10T11:49:48.000Z,"ondi_marketing_consultancy","","identity","ondi_marketing_consultancy",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8861788900978516,post,2025-12-09T14:04:28.000Z,"kostajohnson","","identity","kostajohnson",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9389005898415044,post,2025-12-09T02:46:19.000Z,"joe.thedj","","identity","joe.thedj",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.17291691841653534,post,2025-12-09T00:42:14.000Z,"mksullivan90","","identity","mksullivan90",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7616832400131253,post,2025-12-08T23:37:46.000Z,"xomboymusic","","identity","xomboymusic",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8009181188852736,post,2025-12-08T21:35:24.000Z,"theoffical_jdubs","","identity","theoffical_jdubs",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.32669119366502053,post,2025-12-08T01:21:35.000Z,"corrieblueeyes","","identity","corrieblueeyes",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.20752914787248433,post,2025-12-07T20:18:31.000Z,"bubbaxgordon","","identity","bubbaxgordon",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.6428892324165156,post,2025-12-01T16:38:54.000Z,"portlandmediacenter","","identity","portlandmediacenter",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.3344255407144179,post,2025-11-30T22:12:09.000Z,"szlk.lhl","","identity","szlk.lhl",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7992221403712909,post,2025-11-22T20:40:37.000Z,"noahelamor","","identity","noahelamor",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8947543483444187,post,2025-11-22T17:35:48.000Z,"ravarisage","","identity","ravarisage",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.42148390526022395,post,2025-11-17T15:18:10.000Z,"j.m.syron","","identity","j.m.syron",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.006243176499310943,post,2025-11-17T00:17:58.000Z,"akwatford","","identity","akwatford",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.5529999620888149,post,2025-11-14T01:20:36.000Z,"thesquareportland","","identity","thesquareportland",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9512880442482159,post,2025-11-11T14:42:14.000Z,"iamnelfuoco","","identity","iamnelfuoco",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9217915041013154,post,2025-11-08T00:44:24.000Z,"lucasroy","","identity","lucasroy",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.024065627869716666,post,2025-11-07T21:53:58.000Z,"weared3vine","","identity","weared3vine",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.20011518844947496,post,2025-11-07T20:56:01.000Z,"kelseyodellart","","identity","kelseyodellart",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.08561708078297592,post,2025-11-07T19:16:27.000Z,"soyeteis","","identity","soyeteis",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8447458737372202,post,2025-11-06T14:57:24.000Z,"briana_may93","","identity","briana_may93",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7002102727617485,post,2025-10-26T11:43:56.000Z,"chicabonitaylatina","","identity","chicabonitaylatina",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.41296815999115677,post,2025-10-22T04:18:18.000Z,"whitneywalkermusic","","identity","whitneywalkermusic",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7687136075450498,post,2025-10-17T17:13:34.000Z,"natepstyle","","identity","natepstyle",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.9388220743945797,post,2025-10-10T19:49:59.000Z,"a_shuggs","","identity","a_shuggs",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.3582816641511226,post,2025-10-06T20:03:46.000Z,"wedgar1","","identity","wedgar1",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.2626399885975155,post,2025-10-06T15:23:41.000Z,"crossculturalcommunityservices","","identity","crossculturalcommunityservices",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.8155239560913314,post,2025-08-14T02:02:43.000Z,"f45_training_starlanddistrict","","identity","f45_training_starlanddistrict",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
followers_1.json-0.7640312092511803,post,2025-08-11T05:13:58.000Z,"beatsbykong","","identity","beatsbykong",followers_1.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/connections/followers_and_following/followers_1.json
